,User-ID,ISBN,Book-Rating
14269,2033,0886774012,9
14273,2033,0886774632,10
14274,2033,0886775035,10
14276,2033,0886775167,8
14279,2033,0886775639,8
14280,2033,0886775876,10
14283,2033,0886776619,9
14300,2033,0920668372,10
14322,2041,0345406036,8
14323,2041,0385416342,7
14324,2041,0385424736,7
14326,2041,0671617028,8
14328,2041,0679743243,5
14329,2041,068483376X,1
14381,2084,8440616368,9
14422,2103,0385472951,9
14425,2103,0451451686,10
14448,2110,0060987529,7
14449,2110,0064472779,8
14453,2110,0151008116,5
14455,2110,015216250X,8
14459,2110,0345283929,10
14461,2110,0345307674,10
14462,2110,0345314255,10
14463,2110,0345317580,10
14464,2110,0345335287,10
14467,2110,0345375580,10
14468,2110,0345423038,6
14496,2110,0380570009,10
14506,2110,0439176824,8
14521,2110,0451137965,9
14525,2110,051512463X,8
14526,2110,0515127396,8
14528,2110,0515134384,5
14529,2110,0515136557,3
14530,2110,0553073273,9
14537,2110,059035342X,10
14544,2110,059045367X,8
14550,2110,0590629778,10
14551,2110,0590629786,10
14552,2110,0590629794,10
14563,2110,0671527215,9
14565,2110,0671532642,8
14568,2110,0671695304,10
14595,2110,0886774500,9
14622,2132,0060002050,8
14647,2132,0451208293,9
14652,2132,0553583905,1
14668,2132,1551666766,8
14731,2179,0060392452,9
14736,2179,0312263120,8
14739,2179,0380815931,10
14740,2179,0385504209,10
14744,2179,0446532231,9
14746,2179,0451458370,9
14747,2179,0451524934,8
14751,2179,0553373803,10
14755,2179,0590353403,10
14757,2179,0618002219,9
14758,2179,0671721046,10
14767,2179,0886777844,9
14768,2179,0887307884,9
14801,2197,0312291639,9
14806,2197,0449702545,8
14811,2197,1550223968,8
14858,2276,0061030643,8
14861,2276,0061099155,9
14881,2276,0312983220,8
14882,2276,0312989385,10
14915,2276,0345379144,10
14916,2276,0345382447,7
14922,2276,0345404793,9
14925,2276,0345423615,9
14927,2276,0345447867,9
14929,2276,0380002930,9
14932,2276,0380542625,10
14936,2276,038072880X,9
14944,2276,0385505833,5
14952,2276,0399146725,10
14977,2276,0425119653,8
14981,2276,0425172546,9
14983,2276,0425182908,4
14986,2276,0440145465,10
14990,2276,0440220793,7
14991,2276,0440221471,10
14992,2276,0440236673,10
15034,2276,0446364622,8
15039,2276,0446609323,9
15041,2276,0446612790,10
15044,2276,0446794031,7
15053,2276,0449209695,10
15081,2276,0451204891,9
15091,2276,0451456726,10
15092,2276,0451456734,10
15093,2276,0451458990,9
15098,2276,0515130125,10
15133,2276,0553263226,10
15139,2276,0553290797,8
15143,2276,0553575538,10
15145,2276,0553576801,8
15146,2276,0553582526,9
15148,2276,0553583468,10
15149,2276,0553584510,9
15150,2276,0553585118,10
15151,2276,0553585681,10
15158,2276,0671016768,8
15165,2276,0671442686,10
15175,2276,0671524313,10
15186,2276,0671625810,9
15195,2276,0671660632,5
15204,2276,0671729446,5
15207,2276,0671795988,7
15208,2276,0671797050,10
15229,2276,0671876015,10
15238,2276,0743412753,9
15243,2276,0756400619,8
15253,2276,0805063897,10
15257,2276,0812513711,8
15260,2276,0812517725,8
15268,2276,0812575962,10
15270,2276,0812585151,5
15310,2276,0886774632,10
15311,2276,0886775167,10
15313,2276,0886775639,10
15359,2287,0060981180,6
15361,2287,0140077022,5
15363,2287,0375706062,6
15364,2287,0380014033,7
15366,2287,0425147622,7
15367,2287,0446360856,6
15368,2287,0451180410,7
15372,2288,0070212570,8
15388,2288,0425115801,10
15389,2288,0425144429,5
15391,2288,0425188809,10
15392,2288,0440206707,7
15395,2288,0553210092,5
15397,2288,0553582763,9
15425,2313,0020442602,9
15426,2313,0060173289,9
15431,2313,0312876513,6
15432,2313,0345348036,9
15433,2313,034545104X,5
15436,2313,0385482388,5
15437,2313,0394756827,10
15439,2313,0399141146,3
15440,2313,0399146431,5
15443,2313,0452260116,9
15446,2313,0553278223,7
15449,2313,0679733760,7
15451,2313,0679745580,8
15456,2313,0812533550,9
15498,2337,0060928336,9
15499,2337,0060987561,7
15501,2337,0142001740,8
15502,2337,0312265867,7
15503,2337,0345350499,9
15505,2337,0385505833,7
15506,2337,0440403278,10
15508,2337,0451191145,9
15509,2337,0451191153,8
15510,2337,0671510126,8
15513,2337,0842314296,10
15541,2358,0064408655,9
15544,2358,0140071083,6
15571,2358,0440220653,8
15573,2358,0440400759,8
15584,2358,0446603775,8
15589,2358,0451160312,6
15620,2358,0671746065,8
15691,2363,0671726889,9
15770,2437,0061032093,9
15776,2437,0515114693,9
15778,2437,051512317X,7
15780,2437,0671003518,9
15784,2439,0060507403,8
15785,2439,0345367421,7
15786,2439,0380002930,10
15791,2439,0679767398,7
15824,2442,8806166484,7
16045,2589,0399147772,7
16047,2589,0440237416,8
16048,2589,0451410777,6
16051,2589,0671034065,4
16186,2719,038072345X,5
16187,2719,0395869463,7
16193,2719,0451521285,10
16252,2766,0060958022,8
16253,2766,0060975849,9
16262,2766,014034294X,9
16282,2766,0312146310,9
16286,2766,0316666343,9
16300,2766,038039586X,9
16302,2766,0380726815,6
16308,2766,0385508417,7
16315,2766,0425178102,5
16322,2766,0440204194,8
16324,2766,0440211263,8
16328,2766,0440219078,8
16329,2766,0440221595,8
16334,2766,0440237688,7
16336,2766,044048474X,7
16340,2766,0446310786,10
16341,2766,0446516538,6
16343,2766,0446607339,8
16344,2766,0446611867,7
16347,2766,0449005615,9
16360,2766,0553211587,8
16364,2766,0553279912,7
16377,2766,0670030643,8
16390,2766,0671721291,6
16398,2766,0679733760,5
16399,2766,0679751602,6
16406,2766,0684801221,10
16418,2766,0736903054,10
16420,2766,0745926290,8
16422,2766,0767902521,8
16449,2766,0842345523,9
16452,2766,0849911672,7
16458,2766,0874869870,9
16462,2766,0898157803,8
16480,2766,0971880107,6
16488,2766,1558745718,7
16506,2766,1566840287,7
16513,2766,1576734013,8
16576,2793,0380762277,7
16588,2793,0515135062,7
16595,2793,0553584014,8
16599,2793,0671695126,6
16600,2793,0671759329,5
16622,2799,0451524934,10
16625,2799,0671004107,8
16630,2799,0812513711,9
16631,2799,0812517725,9
16691,2891,0060504080,9
16697,2891,0060928336,6
16703,2891,0061054887,6
16714,2891,0142001740,7
16715,2891,0156027321,5
16726,2891,0345404475,7
16729,2891,0374100128,7
16744,2891,0385482388,7
16745,2891,038548951X,8
16746,2891,0385503857,9
16764,2891,044900483X,9
16767,2891,0449912558,9
16772,2891,0452260116,8
16785,2891,0553211404,7
16794,2891,0553562967,7
16797,2891,0571169341,10
16803,2891,0671003755,7
16811,2891,0679732764,8
16816,2891,0684853701,6
16818,2891,074325547X,8
16822,2891,0804106304,7
16831,2891,0918949165,7
16835,2891,140003065X,9
16836,2891,1400032717,8
16924,2954,0440235502,10
16959,2977,0060981180,8
16973,2977,0142001430,7
16994,2977,0312194390,8
16996,2977,0316569321,7
17005,2977,037570504X,5
17007,2977,0375725784,3
17009,2977,0380704161,9
17015,2977,0385491050,3
17016,2977,0385491077,7
17027,2977,0425130215,9
17032,2977,0425175111,8
17046,2977,0449002632,8
17059,2977,0452282152,7
17068,2977,0525945210,6
17087,2977,0670894494,6
17089,2977,0671021001,9
17091,2977,0671496107,10
17219,3017,0380792737,6
17221,3017,0571200435,9
17224,3017,0811802981,8
17361,3145,0375821813,8
17364,3145,0380720191,10
17368,3145,0394571029,10
17371,3145,0425182908,7
17373,3145,0440128994,7
17374,3145,0440129613,7
17375,3145,044021145X,9
17377,3145,0440419468,8
17378,3145,0446343455,8
17379,3145,0446359866,9
17385,3145,0446611611,8
17386,3145,044661193X,9
17402,3145,067975833X,10
17405,3145,0743469801,9
17411,3145,1573229326,5
17440,3167,0345335651,9
17441,3167,0345337662,5
17446,3167,0345370775,9
17447,3167,034540288X,7
17451,3167,0380012863,8
17453,3167,0399136487,8
17458,3167,0425181464,8
17459,3167,0440219078,10
17461,3167,0440998050,10
17466,3167,0449219631,7
17468,3167,0451458125,8
17470,3167,0515090174,7
17476,3167,0553213377,10
17480,3167,0553574353,10
17481,3167,0671004107,9
17484,3167,067150987X,6
17489,3167,0671721380,7
17498,3167,080410526X,6
17500,3167,0812550706,10
17598,3282,0441135560,10
17599,3282,0451160533,9
17600,3282,0451176812,9
17603,3282,0451205421,8
17604,3282,0553148001,9
17645,3326,3257200552,8
17671,3326,345305136X,8
17672,3326,3453061187,6
17707,3329,0440234743,8
17708,3329,0553297988,7
17709,3329,0553568728,7
17712,3329,0679448594,5
17714,3329,0884046818,9
17715,3329,0886778697,9
17717,3331,006109157X,8
17724,3331,0425161242,10
17727,3331,0446527785,10
17728,3331,0446613436,9
17729,3331,0449006530,4
17731,3331,0553576011,9
17732,3331,067102535X,9
17734,3331,0671868713,9
17752,3346,0020427859,5
17754,3346,0064407055,5
17758,3346,0141309814,8
17762,3346,0312890044,9
17763,3346,0316107018,7
17765,3346,0316666343,9
17769,3346,0345320115,10
17775,3346,0345413350,8
17776,3346,0345441435,6
17777,3346,0380789035,6
17790,3346,0441068804,7
17793,3346,0552131067,7
17800,3346,0689710879,6
17801,3346,0689710887,6
17813,3346,0836204387,9
17816,3346,0836218256,10
17817,3346,0836218353,10
17818,3346,0836218620,9
17819,3346,0836220676,6
17882,3363,0060294698,10
17892,3363,0060652934,7
17905,3363,006098824X,10
17912,3363,0064405176,10
17926,3363,0064472795,10
17941,3363,0140186484,10
17996,3363,0312171838,10
17998,3363,0312187106,10
18017,3363,0316096199,10
18042,3363,0345403339,10
18056,3363,0345453387,8
18065,3363,0373250118,7
18066,3363,0373250126,8
18073,3363,0373250207,10
18075,3363,0373250223,9
18102,3363,0375706429,8
18124,3363,0380754843,8
18128,3363,0380814021,10
18133,3363,0380973545,10
18169,3363,0385722435,10
18227,3363,0440228352,9
18244,3363,044652087X,10
18252,3363,0446605336,9
18257,3363,0446672211,10
18280,3363,0451409256,10
18333,3363,0553213164,10
18336,3363,055323370X,10
18411,3363,0671027344,9
18442,3363,0679751602,8
18514,3363,0763616052,9
18566,3363,0804108293,10
18775,3371,0070212570,10
18784,3371,0373079613,7
18793,3371,0373484003,7
18795,3371,0373484410,5
18798,3371,0380775840,5
18801,3371,0380807866,7
18802,3371,0394800133,10
18803,3371,0394900014,10
18806,3371,0425175405,8
18807,3371,0440147956,10
18819,3371,0440226430,9
18828,3371,0451169530,10
18832,3371,0515122734,9
18848,3371,0671004573,7
18852,3371,0671528203,7
18855,3371,0671705091,7
18857,3371,0671793551,7
18864,3371,0743439740,10
18869,3371,0802135196,7
18870,3371,0804108293,9
18873,3371,0812544420,5
18889,3373,006109157X,7
18890,3373,0061099368,8
18892,3373,0312291639,8
18894,3373,0312995423,5
18897,3373,0345386132,5
18898,3373,0375727345,7
18899,3373,0380712040,8
18900,3373,0380804697,7
18906,3373,039914613X,7
18907,3373,0399149155,8
18911,3373,0425161242,3
18913,3373,0425178951,5
18914,3373,0425195449,7
18919,3373,0440236703,5
18920,3373,0440479002,6
18923,3373,0449003787,7
18927,3373,0451208811,8
18928,3373,0452264464,10
18932,3373,0671014919,6
18935,3373,0671027360,5
18936,3373,0671027387,5
18938,3373,0743411439,7
18979,3416,0060086246,8
18983,3416,0515116173,8
18987,3416,2070388905,10
18994,3418,0141301074,9
18995,3418,0590224735,6
18999,3418,059035342X,10
19001,3418,067988288X,7
19049,3471,014004387X,10
19054,3471,0486264785,8
19132,3538,0802130119,10
19161,3538,8466303022,9
19207,3556,0141312424,10
19215,3556,0385504209,10
19216,3556,0385508042,9
19225,3556,0440439884,10
19227,3556,044651652X,10
19243,3556,0671027360,10
19251,3556,0842321934,10
19252,3556,0842321942,10
19258,3556,0842329277,10
19270,3569,0060502258,7
19274,3569,0679441557,9
19276,3569,0767905938,6
19288,3578,0060987049,9
19289,3578,0140241167,2
19292,3578,0316346624,10
19293,3578,0345347951,8
19300,3578,0676972152,9
19303,3578,0679417796,9
19305,3578,0802130208,10
19306,3578,1550548913,9
19307,3578,1573225517,10
19324,3594,0380725835,8
19325,3594,0440208459,8
19326,3594,0449208672,7
19330,3594,0752844059,7
19331,3594,0752848224,6
19332,3594,075285111X,6
19360,3640,0066620996,5
19361,3640,0142002267,8
19362,3640,0312951426,8
19363,3640,0312953615,8
19364,3640,0375703764,6
19370,3640,0553270931,5
19371,3640,0670820555,5
19372,3640,0671004549,5
19374,3640,0671027360,8
19375,3640,0671567829,8
19439,3675,0375725849,10
19454,3675,1878448900,7
19493,3675,8495501090,6
19494,3675,8495501198,4
19495,3675,8495616254,9
19513,3693,0441003257,8
19535,3719,0312978332,6
19537,3719,0345384369,8
19539,3719,0446609781,8
19540,3719,0449219410,9
19541,3719,0451124383,8
19543,3719,0451408888,8
19545,3719,051512608X,7
19546,3719,0515127221,7
19550,3719,0679454446,8
19669,3757,8401491029,7
20139,3757,8477204055,8
20295,3817,0380018179,8
20296,3817,0385479565,9
20297,3817,0425152251,6
20298,3817,0440206154,7
20299,3817,0440967694,10
20301,3817,0671758896,8
20310,3827,0060504072,10
20314,3827,0140132708,10
20315,3827,014029628X,6
20316,3827,0141301058,10
20325,3827,0312274920,8
20330,3827,0345337662,7
20331,3827,0345348036,9
20332,3827,0345351525,8
20333,3827,0345371984,10
20334,3827,034538475X,8
20336,3827,0345409671,8
20337,3827,0345413350,7
20339,3827,0345423402,7
20342,3827,034544356X,5
20343,3827,0345460952,10
20351,3827,038081658X,10
20353,3827,038533303X,10
20356,3827,0385483503,10
20357,3827,0385497288,10
20364,3827,0441002617,7
20365,3827,0441004326,8
20376,3827,0525455205,7
20382,3827,0553562614,10
20383,3827,0553568736,10
20384,3827,0553573314,9
20385,3827,0553573861,10
20386,3827,0553573985,10
20397,3827,0756401364,7
20398,3827,0765342987,10
20399,3827,0765345048,10
20403,3827,0804114986,10
20406,3827,0826308791,8
20412,3827,0886777844,7
20414,3827,0886779758,7
20431,3840,0345423291,10
20434,3840,0373711646,8
20438,3840,0385508042,8
20447,3840,0451410157,9
20450,3840,051513287X,9
20453,3840,0671042505,8
20467,3840,1570613818,9
20468,3840,193156146X,10
20599,3917,0140621806,10
20600,3917,0156007754,7
20601,3917,031205436X,10
20604,3917,0380732181,7
20605,3917,038533348X,7
20607,3917,0394758285,7
20611,3917,0670892963,5
20612,3917,0671027638,7
20613,3917,0679722645,7
20615,3917,0679756973,8
20616,3917,0688156819,10
20617,3917,0762403004,7
20620,3917,0872860175,8
20622,3917,1573226521,7
20623,3917,1573226882,6
20624,3917,1573228214,8
20630,3923,0060192119,7
20635,3923,0064407667,5
20636,3923,0064407675,5
20638,3923,0099681803,6
20650,3923,0380731797,8
20653,3923,0380789019,7
20654,3923,0380977788,6
20659,3923,0441304834,6
20661,3923,0515134449,4
20662,3923,0553577808,8
20663,3923,0553580531,9
20664,3923,0553581112,6
20671,3923,0684853205,8
20673,3923,0767902890,7
20752,4017,006000438X,10
20753,4017,0060175966,9
20755,4017,0060517794,10
20757,4017,0060915544,8
20760,4017,0060926201,9
20763,4017,0060929871,9
20764,4017,0060930187,10
20765,4017,006093090X,10
20767,4017,0060964049,9
20772,4017,0064401774,10
20774,4017,0140042598,10
20775,4017,0140070206,10
20777,4017,0140244824,10
20779,4017,014028009X,9
20781,4017,015600710X,10
20782,4017,0156007754,9
20785,4017,0156907399,9
20789,4017,0312150601,5
20791,4017,0312186886,8
20792,4017,0312187106,9
20797,4017,0316096199,10
20801,4017,0316666343,10
20803,4017,0316789844,10
20804,4017,0316899984,5
20806,4017,0345389247,10
20807,4017,0345403339,8
20811,4017,0345423097,10
20812,4017,0345423291,9
20813,4017,0345424719,10
20814,4017,0345433491,9
20816,4017,0345443284,10
20818,4017,0375406530,10
20819,4017,0375411550,10
20820,4017,0375412557,10
20822,4017,0375500510,10
20826,4017,0375701966,9
20827,4017,037570504X,10
20828,4017,0375705856,9
20830,4017,0375707972,10
20831,4017,0375724443,10
20834,4017,0380005239,10
20837,4017,038072975X,8
20839,4017,0380730138,9
20840,4017,0380732149,9
20842,4017,0380820145,9
20843,4017,0385265700,9
20846,4017,0385318782,8
20847,4017,0385319207,10
20848,4017,0385333293,8
20849,4017,038533334X,10
20850,4017,0385486804,10
20851,4017,0385502532,9
20858,4017,0395859972,9
20861,4017,0399142789,10
20862,4017,0399145079,9
20864,4017,0425168700,8
20868,4017,0446310786,10
20869,4017,0446516538,7
20872,4017,0446677450,10
20873,4017,0449002985,8
20874,4017,0449911004,8
20876,4017,0452260116,9
20877,4017,0452264790,5
20879,4017,0452280621,10
20882,4017,0452282438,9
20883,4017,0452282829,10
20890,4017,0609608738,10
20892,4017,0670887315,10
20893,4017,0670892963,8
20894,4017,0671038184,10
20895,4017,0671510053,10
20901,4017,0679723056,9
20904,4017,067976402X,10
20905,4017,0679774025,8
20906,4017,0679781587,9
20907,4017,068480087X,10
20908,4017,068484267X,10
20910,4017,068484477X,5
20911,4017,0684852047,8
20914,4017,0688177859,7
20920,4017,0743411358,10
20921,4017,0743439740,10
20928,4017,0786869011,9
20930,4017,0786884622,9
20931,4017,0802131867,9
20947,4017,1558746161,10
20950,4017,1565122968,10
20955,4017,1573225789,9
20956,4017,1573228281,9
21079,4092,0451131312,8
21082,4092,0451176464,6
21093,4092,0671027360,7
21099,4092,076534128X,6
21104,4092,0812575237,7
21117,4098,0060977337,6
21118,4098,006098726X,9
21120,4098,0312995423,3
21121,4098,0385504209,10
21124,4098,0553380168,10
21125,4098,0671027360,7
21181,4131,0099426870,7
21196,4131,0375803483,8
21197,4131,0380728133,8
21201,4131,0552147680,8
